timestamp,value,sensor
2025-12-08T19:02:55.535284+00:00,0.215139,simulated
2025-12-08T19:02:55.540284+00:00,0.213319,simulated
2025-12-08T19:02:55.545284+00:00,-0.253904,simulated
2025-12-08T19:02:55.550284+00:00,-0.244623,simulated
2025-12-08T19:02:55.555284+00:00,0.307481,simulated
2025-12-08T19:02:55.560284+00:00,0.315741,simulated
2025-12-08T19:02:55.565284+00:00,0.136095,simulated
2025-12-08T19:02:55.570284+00:00,-0.424833,simulated
2025-12-08T19:02:55.575284+00:00,0.210447,simulated
2025-12-08T19:02:55.580284+00:00,-0.217069,simulated
2025-12-08T19:02:55.585284+00:00,0.089432,simulated
2025-12-08T19:02:55.590284+00:00,-0.224843,simulated
2025-12-08T19:02:55.595284+00:00,0.028639,simulated
2025-12-08T19:02:55.600284+00:00,-0.126299,simulated
2025-12-08T19:02:55.605284+00:00,0.043468,simulated
2025-12-08T19:02:55.610284+00:00,-0.212492,simulated
2025-12-08T19:02:55.615284+00:00,0.009164,simulated
2025-12-08T19:02:55.620284+00:00,-0.220324,simulated
2025-12-08T19:02:55.625284+00:00,0.019474,simulated
2025-12-08T19:02:55.630284+00:00,-0.076727,simulated
2025-12-08T19:02:55.635284+00:00,0.448452,simulated
2025-12-08T19:02:55.640284+00:00,0.129191,simulated
2025-12-08T19:02:55.645284+00:00,-0.428572,simulated
2025-12-08T19:02:55.650284+00:00,0.037349,simulated
2025-12-08T19:02:55.655284+00:00,0.278738,simulated
2025-12-08T19:02:55.660284+00:00,-0.100781,simulated
2025-12-08T19:02:55.665284+00:00,-0.125562,simulated
2025-12-08T19:02:55.670284+00:00,-0.060826,simulated
2025-12-08T19:02:55.675284+00:00,0.308014,simulated
2025-12-08T19:02:55.680284+00:00,0.205043,simulated
2025-12-08T19:02:55.685284+00:00,0.266207,simulated
2025-12-08T19:02:55.690284+00:00,-0.223707,simulated
2025-12-08T19:02:55.695284+00:00,-0.066385,simulated
2025-12-08T19:02:55.700284+00:00,-0.197956,simulated
2025-12-08T19:02:55.705284+00:00,2.766573,simulated
2025-12-08T19:02:55.710284+00:00,2.892280,simulated
2025-12-08T19:02:55.715284+00:00,2.569038,simulated
2025-12-08T19:02:55.720284+00:00,2.915913,simulated
2025-12-08T19:02:55.725284+00:00,3.214673,simulated
2025-12-08T19:02:55.730284+00:00,-0.218290,simulated
2025-12-08T19:02:55.735284+00:00,-0.078881,simulated
2025-12-08T19:02:55.740284+00:00,0.046222,simulated
2025-12-08T19:02:55.745284+00:00,0.048549,simulated
2025-12-08T19:02:55.750284+00:00,-0.321975,simulated
2025-12-08T19:02:55.755284+00:00,0.213567,simulated
2025-12-08T19:02:55.760284+00:00,0.041716,simulated
2025-12-08T19:02:55.765284+00:00,-0.019244,simulated
2025-12-08T19:02:55.770284+00:00,-0.045579,simulated
2025-12-08T19:02:55.775284+00:00,0.447537,simulated
2025-12-08T19:02:55.780284+00:00,-0.248670,simulated
2025-12-08T19:02:55.785284+00:00,-0.013886,simulated
2025-12-08T19:02:55.790284+00:00,-0.079691,simulated
2025-12-08T19:02:55.795284+00:00,0.170579,simulated
2025-12-08T19:02:55.800284+00:00,0.080700,simulated
2025-12-08T19:02:55.805284+00:00,0.181796,simulated
2025-12-08T19:02:55.810284+00:00,0.033943,simulated
2025-12-08T19:02:55.815284+00:00,0.540211,simulated
2025-12-08T19:02:55.820284+00:00,0.033865,simulated
2025-12-08T19:02:55.825284+00:00,0.032134,simulated
2025-12-08T19:02:55.830284+00:00,-0.069409,simulated
2025-12-08T19:02:55.835284+00:00,0.107089,simulated
2025-12-08T19:02:55.840284+00:00,-0.084766,simulated
2025-12-08T19:02:55.845284+00:00,0.083893,simulated
2025-12-08T19:02:55.850284+00:00,0.287352,simulated
2025-12-08T19:02:55.855284+00:00,0.094933,simulated
2025-12-08T19:02:55.860284+00:00,-0.038791,simulated
2025-12-08T19:02:55.865284+00:00,0.191774,simulated
2025-12-08T19:02:55.870284+00:00,0.008663,simulated
2025-12-08T19:02:55.875284+00:00,0.269279,simulated
2025-12-08T19:02:55.880284+00:00,0.042043,simulated
2025-12-08T19:02:55.885284+00:00,0.081515,simulated
2025-12-08T19:02:55.890284+00:00,-0.099581,simulated
2025-12-08T19:02:55.895284+00:00,0.139844,simulated
2025-12-08T19:02:55.900284+00:00,0.119273,simulated
2025-12-08T19:02:55.905284+00:00,0.102163,simulated
2025-12-08T19:02:55.910284+00:00,-0.026799,simulated
2025-12-08T19:02:55.915284+00:00,0.185511,simulated
2025-12-08T19:02:55.920284+00:00,-0.039611,simulated
2025-12-08T19:02:55.925284+00:00,-0.164098,simulated
2025-12-08T19:02:55.930284+00:00,0.027716,simulated
2025-12-08T19:02:55.935284+00:00,0.465066,simulated
2025-12-08T19:02:55.940284+00:00,-0.193915,simulated
2025-12-08T19:02:55.945284+00:00,-0.083806,simulated
2025-12-08T19:02:55.950284+00:00,-0.096168,simulated
2025-12-08T19:02:55.955284+00:00,0.092960,simulated
2025-12-08T19:02:55.960284+00:00,-0.004119,simulated
2025-12-08T19:02:55.965284+00:00,-0.101917,simulated
2025-12-08T19:02:55.970284+00:00,-0.056740,simulated
2025-12-08T19:02:55.975284+00:00,0.386349,simulated
2025-12-08T19:02:55.980284+00:00,-0.289414,simulated
2025-12-08T19:02:55.985284+00:00,0.058404,simulated
2025-12-08T19:02:55.990284+00:00,-0.164195,simulated
2025-12-08T19:02:55.995284+00:00,0.015085,simulated
2025-12-08T19:02:56.000284+00:00,0.335031,simulated
2025-12-08T19:02:56.005284+00:00,-0.053242,simulated
2025-12-08T19:02:56.010284+00:00,0.201777,simulated
2025-12-08T19:02:56.015284+00:00,0.102053,simulated
2025-12-08T19:02:56.020284+00:00,0.030524,simulated
2025-12-08T19:02:56.025284+00:00,0.079890,simulated
2025-12-08T19:02:56.030284+00:00,0.010373,simulated
2025-12-08T19:02:56.035284+00:00,0.187123,simulated
2025-12-08T19:02:56.040284+00:00,0.092710,simulated
2025-12-08T19:02:56.045284+00:00,-0.312103,simulated
2025-12-08T19:02:56.050284+00:00,-0.103096,simulated
2025-12-08T19:02:56.055284+00:00,0.131196,simulated
2025-12-08T19:02:56.060284+00:00,0.163304,simulated
2025-12-08T19:02:56.065284+00:00,-0.054813,simulated
2025-12-08T19:02:56.070284+00:00,-0.063743,simulated
2025-12-08T19:02:56.075284+00:00,-0.180583,simulated
2025-12-08T19:02:56.080284+00:00,0.065256,simulated
2025-12-08T19:02:56.085284+00:00,0.065526,simulated
2025-12-08T19:02:56.090284+00:00,-0.021778,simulated
2025-12-08T19:02:56.095284+00:00,-0.174515,simulated
2025-12-08T19:02:56.100284+00:00,0.112875,simulated
2025-12-08T19:02:56.105284+00:00,-0.024036,simulated
2025-12-08T19:02:56.110284+00:00,-0.174225,simulated
2025-12-08T19:02:56.115284+00:00,0.047509,simulated
2025-12-08T19:02:56.120284+00:00,0.159738,simulated
2025-12-08T19:02:56.125284+00:00,-0.481814,simulated
2025-12-08T19:02:56.130284+00:00,0.089129,simulated
2025-12-08T19:02:56.135284+00:00,0.046410,simulated
2025-12-08T19:02:56.140284+00:00,-0.154242,simulated
2025-12-08T19:02:56.145284+00:00,-0.285162,simulated
2025-12-08T19:02:56.150284+00:00,-0.109152,simulated
2025-12-08T19:02:56.155284+00:00,0.061520,simulated
2025-12-08T19:02:56.160284+00:00,-0.208534,simulated
2025-12-08T19:02:56.165284+00:00,-0.274888,simulated
2025-12-08T19:02:56.170284+00:00,0.202964,simulated
2025-12-08T19:02:56.175284+00:00,-0.137302,simulated
2025-12-08T19:02:56.180284+00:00,0.062810,simulated
2025-12-08T19:02:56.185284+00:00,-0.450447,simulated
2025-12-08T19:02:56.190284+00:00,0.135647,simulated
2025-12-08T19:02:56.195284+00:00,0.139254,simulated
2025-12-08T19:02:56.200284+00:00,0.173968,simulated
2025-12-08T19:02:56.205284+00:00,-0.149478,simulated
2025-12-08T19:02:56.210284+00:00,-0.174579,simulated
2025-12-08T19:02:56.215284+00:00,0.003489,simulated
2025-12-08T19:02:56.220284+00:00,0.011637,simulated
2025-12-08T19:02:56.225284+00:00,-0.087499,simulated
2025-12-08T19:02:56.230284+00:00,-0.263600,simulated
2025-12-08T19:02:56.235284+00:00,0.168232,simulated
2025-12-08T19:02:56.240284+00:00,0.008227,simulated
2025-12-08T19:02:56.245284+00:00,0.032897,simulated
2025-12-08T19:02:56.250284+00:00,-0.279687,simulated
2025-12-08T19:02:56.255284+00:00,-0.111901,simulated
2025-12-08T19:02:56.260284+00:00,-0.032669,simulated
2025-12-08T19:02:56.265284+00:00,-0.061244,simulated
2025-12-08T19:02:56.270284+00:00,-0.217385,simulated
2025-12-08T19:02:56.275284+00:00,-0.147375,simulated
2025-12-08T19:02:56.280284+00:00,-0.304105,simulated
2025-12-08T19:02:56.285284+00:00,0.037477,simulated
2025-12-08T19:02:56.290284+00:00,0.336798,simulated
2025-12-08T19:02:56.295284+00:00,-0.108101,simulated
2025-12-08T19:02:56.300284+00:00,0.564981,simulated
2025-12-08T19:02:56.305284+00:00,-3.699042,simulated
2025-12-08T19:02:56.310284+00:00,-3.714407,simulated
2025-12-08T19:02:56.315284+00:00,-3.850961,simulated
2025-12-08T19:02:56.320284+00:00,-3.961187,simulated
2025-12-08T19:02:56.325284+00:00,-4.260481,simulated
2025-12-08T19:02:56.330284+00:00,-0.043107,simulated
2025-12-08T19:02:56.335284+00:00,-0.073756,simulated
2025-12-08T19:02:56.340284+00:00,0.056300,simulated
2025-12-08T19:02:56.345284+00:00,-0.002675,simulated
2025-12-08T19:02:56.350284+00:00,0.163253,simulated
2025-12-08T19:02:56.355284+00:00,0.014360,simulated
2025-12-08T19:02:56.360284+00:00,-0.437433,simulated
2025-12-08T19:02:56.365284+00:00,-0.044366,simulated
2025-12-08T19:02:56.370284+00:00,-0.030319,simulated
2025-12-08T19:02:56.375284+00:00,0.044800,simulated
2025-12-08T19:02:56.380284+00:00,-0.164833,simulated
2025-12-08T19:02:56.385284+00:00,-0.131580,simulated
2025-12-08T19:02:56.390284+00:00,0.207653,simulated
2025-12-08T19:02:56.395284+00:00,0.002691,simulated
2025-12-08T19:02:56.400284+00:00,0.449477,simulated
2025-12-08T19:02:56.405284+00:00,0.107009,simulated
2025-12-08T19:02:56.410284+00:00,0.177249,simulated
2025-12-08T19:02:56.415284+00:00,-0.059793,simulated
2025-12-08T19:02:56.420284+00:00,0.234765,simulated
2025-12-08T19:02:56.425284+00:00,-0.251125,simulated
2025-12-08T19:02:56.430284+00:00,-0.125938,simulated
2025-12-08T19:02:56.435284+00:00,-0.201733,simulated
2025-12-08T19:02:56.440284+00:00,-0.040293,simulated
2025-12-08T19:02:56.445284+00:00,-0.134819,simulated
2025-12-08T19:02:56.450284+00:00,-0.152139,simulated
2025-12-08T19:02:56.455284+00:00,0.062871,simulated
2025-12-08T19:02:56.460284+00:00,-0.346710,simulated
2025-12-08T19:02:56.465284+00:00,-0.050601,simulated
2025-12-08T19:02:56.470284+00:00,0.186096,simulated
2025-12-08T19:02:56.475284+00:00,-0.080670,simulated
2025-12-08T19:02:56.480284+00:00,-0.084629,simulated
2025-12-08T19:02:56.485284+00:00,-0.064042,simulated
2025-12-08T19:02:56.490284+00:00,-0.185272,simulated
2025-12-08T19:02:56.495284+00:00,-0.092184,simulated
2025-12-08T19:02:56.500284+00:00,-0.059368,simulated
2025-12-08T19:02:56.505284+00:00,-0.091869,simulated
2025-12-08T19:02:56.510284+00:00,-0.162861,simulated
2025-12-08T19:02:56.515284+00:00,-0.204091,simulated
2025-12-08T19:02:56.520284+00:00,0.035401,simulated
2025-12-08T19:02:56.525284+00:00,-0.304793,simulated
2025-12-08T19:02:56.530284+00:00,0.044913,simulated
2025-12-08T19:02:56.535284+00:00,-0.120823,simulated
2025-12-08T19:02:56.540284+00:00,0.264308,simulated
2025-12-08T19:02:56.545284+00:00,0.157029,simulated
2025-12-08T19:02:56.550284+00:00,0.062426,simulated
2025-12-08T19:02:56.555284+00:00,-0.001975,simulated
2025-12-08T19:02:56.560284+00:00,-0.065593,simulated
2025-12-08T19:02:56.565284+00:00,-0.032944,simulated
2025-12-08T19:02:56.570284+00:00,-0.031385,simulated
2025-12-08T19:02:56.575284+00:00,-0.412278,simulated
2025-12-08T19:02:56.580284+00:00,0.074549,simulated
2025-12-08T19:02:56.585284+00:00,0.244177,simulated
2025-12-08T19:02:56.590284+00:00,0.015532,simulated
2025-12-08T19:02:56.595284+00:00,0.367295,simulated
2025-12-08T19:02:56.600284+00:00,0.162950,simulated
2025-12-08T19:02:56.605284+00:00,-0.128274,simulated
2025-12-08T19:02:56.610284+00:00,-0.303175,simulated
2025-12-08T19:02:56.615284+00:00,-0.011062,simulated
2025-12-08T19:02:56.620284+00:00,-0.019828,simulated
2025-12-08T19:02:56.625284+00:00,0.269281,simulated
2025-12-08T19:02:56.630284+00:00,0.071268,simulated
2025-12-08T19:02:56.635284+00:00,0.406420,simulated
2025-12-08T19:02:56.640284+00:00,-0.000804,simulated
2025-12-08T19:02:56.645284+00:00,-0.100208,simulated
2025-12-08T19:02:56.650284+00:00,-0.306350,simulated
2025-12-08T19:02:56.655284+00:00,0.048720,simulated
2025-12-08T19:02:56.660284+00:00,0.330224,simulated
2025-12-08T19:02:56.665284+00:00,-0.022287,simulated
2025-12-08T19:02:56.670284+00:00,0.091755,simulated
2025-12-08T19:02:56.675284+00:00,-0.173680,simulated
2025-12-08T19:02:56.680284+00:00,0.043554,simulated
2025-12-08T19:02:56.685284+00:00,0.102845,simulated
2025-12-08T19:02:56.690284+00:00,0.182311,simulated
2025-12-08T19:02:56.695284+00:00,0.170735,simulated
2025-12-08T19:02:56.700284+00:00,-0.128694,simulated
2025-12-08T19:02:56.705284+00:00,-0.297105,simulated
2025-12-08T19:02:56.710284+00:00,0.102156,simulated
2025-12-08T19:02:56.715284+00:00,-0.104002,simulated
2025-12-08T19:02:56.720284+00:00,-0.015911,simulated
2025-12-08T19:02:56.725284+00:00,0.183287,simulated
2025-12-08T19:02:56.730284+00:00,-0.115684,simulated
2025-12-08T19:02:56.735284+00:00,0.048561,simulated
2025-12-08T19:02:56.740284+00:00,-0.192453,simulated
2025-12-08T19:02:56.745284+00:00,0.069472,simulated
2025-12-08T19:02:56.750284+00:00,-0.186163,simulated
2025-12-08T19:02:56.755284+00:00,0.024638,simulated
2025-12-08T19:02:56.760284+00:00,0.129865,simulated
2025-12-08T19:02:56.765284+00:00,0.247163,simulated
2025-12-08T19:02:56.770284+00:00,-0.097797,simulated
2025-12-08T19:02:56.775284+00:00,0.188685,simulated
2025-12-08T19:02:56.780284+00:00,0.061036,simulated
2025-12-08T19:02:56.785284+00:00,0.008427,simulated
2025-12-08T19:02:56.790284+00:00,0.083699,simulated
2025-12-08T19:02:56.795284+00:00,0.026515,simulated
2025-12-08T19:02:56.800284+00:00,0.063176,simulated
2025-12-08T19:02:56.805284+00:00,-0.079815,simulated
2025-12-08T19:02:56.810284+00:00,-0.094137,simulated
2025-12-08T19:02:56.815284+00:00,-0.211336,simulated
2025-12-08T19:02:56.820284+00:00,-0.176584,simulated
2025-12-08T19:02:56.825284+00:00,-0.066960,simulated
2025-12-08T19:02:56.830284+00:00,-0.230067,simulated
2025-12-08T19:02:56.835284+00:00,-0.087949,simulated
2025-12-08T19:02:56.840284+00:00,0.400261,simulated
2025-12-08T19:02:56.845284+00:00,-0.133601,simulated
2025-12-08T19:02:56.850284+00:00,0.176616,simulated
2025-12-08T19:02:56.855284+00:00,-0.162880,simulated
2025-12-08T19:02:56.860284+00:00,-0.177607,simulated
2025-12-08T19:02:56.865284+00:00,0.479085,simulated
2025-12-08T19:02:56.870284+00:00,-0.134407,simulated
2025-12-08T19:02:56.875284+00:00,0.421723,simulated
2025-12-08T19:02:56.880284+00:00,-0.199225,simulated
2025-12-08T19:02:56.885284+00:00,-0.202767,simulated
2025-12-08T19:02:56.890284+00:00,-0.113070,simulated
2025-12-08T19:02:56.895284+00:00,-0.039609,simulated
2025-12-08T19:02:56.900284+00:00,-0.133565,simulated
2025-12-08T19:02:56.905284+00:00,3.194040,simulated
2025-12-08T19:02:56.910284+00:00,3.259566,simulated
2025-12-08T19:02:56.915284+00:00,3.209174,simulated
2025-12-08T19:02:56.920284+00:00,3.215047,simulated
2025-12-08T19:02:56.925284+00:00,3.137949,simulated
2025-12-08T19:02:56.930284+00:00,-0.090848,simulated
2025-12-08T19:02:56.935284+00:00,0.069014,simulated
2025-12-08T19:02:56.940284+00:00,-0.294139,simulated
2025-12-08T19:02:56.945284+00:00,0.197602,simulated
2025-12-08T19:02:56.950284+00:00,-0.036826,simulated
2025-12-08T19:02:56.955284+00:00,0.193642,simulated
2025-12-08T19:02:56.960284+00:00,-0.104261,simulated
2025-12-08T19:02:56.965284+00:00,-0.049552,simulated
2025-12-08T19:02:56.970284+00:00,0.078623,simulated
2025-12-08T19:02:56.975284+00:00,0.263768,simulated
2025-12-08T19:02:56.980284+00:00,-0.239006,simulated
2025-12-08T19:02:56.985284+00:00,-0.097587,simulated
2025-12-08T19:02:56.990284+00:00,0.197848,simulated
2025-12-08T19:02:56.995284+00:00,-0.022001,simulated
2025-12-08T19:02:57.000284+00:00,0.043083,simulated
2025-12-08T19:02:57.005284+00:00,0.184429,simulated
2025-12-08T19:02:57.010284+00:00,0.052769,simulated
2025-12-08T19:02:57.015284+00:00,0.061255,simulated
2025-12-08T19:02:57.020284+00:00,0.236054,simulated
2025-12-08T19:02:57.025284+00:00,0.051140,simulated
2025-12-08T19:02:57.030284+00:00,0.124091,simulated
2025-12-08T19:02:57.035284+00:00,-0.152347,simulated
2025-12-08T19:02:57.040284+00:00,-0.288469,simulated
2025-12-08T19:02:57.045284+00:00,-0.151153,simulated
2025-12-08T19:02:57.050284+00:00,0.366659,simulated
2025-12-08T19:02:57.055284+00:00,-0.005352,simulated
2025-12-08T19:02:57.060284+00:00,0.183553,simulated
2025-12-08T19:02:57.065284+00:00,-0.014095,simulated
2025-12-08T19:02:57.070284+00:00,-0.058679,simulated
2025-12-08T19:02:57.075284+00:00,0.070972,simulated
2025-12-08T19:02:57.080284+00:00,-0.031145,simulated
2025-12-08T19:02:57.085284+00:00,-0.311562,simulated
2025-12-08T19:02:57.090284+00:00,0.078056,simulated
2025-12-08T19:02:57.095284+00:00,0.347856,simulated
2025-12-08T19:02:57.100284+00:00,0.106939,simulated
2025-12-08T19:02:57.105284+00:00,0.220244,simulated
2025-12-08T19:02:57.110284+00:00,-0.029381,simulated
2025-12-08T19:02:57.115284+00:00,0.060769,simulated
2025-12-08T19:02:57.120284+00:00,0.055733,simulated
2025-12-08T19:02:57.125284+00:00,0.277134,simulated
2025-12-08T19:02:57.130284+00:00,0.197992,simulated
2025-12-08T19:02:57.135284+00:00,-0.384757,simulated
2025-12-08T19:02:57.140284+00:00,0.230778,simulated
2025-12-08T19:02:57.145284+00:00,-0.074631,simulated
2025-12-08T19:02:57.150284+00:00,0.029202,simulated
2025-12-08T19:02:57.155284+00:00,-0.300634,simulated
2025-12-08T19:02:57.160284+00:00,0.148603,simulated
2025-12-08T19:02:57.165284+00:00,0.027095,simulated
2025-12-08T19:02:57.170284+00:00,-0.049775,simulated
2025-12-08T19:02:57.175284+00:00,0.098309,simulated
2025-12-08T19:02:57.180284+00:00,0.210250,simulated
2025-12-08T19:02:57.185284+00:00,0.280660,simulated
2025-12-08T19:02:57.190284+00:00,0.291758,simulated
2025-12-08T19:02:57.195284+00:00,0.160843,simulated
2025-12-08T19:02:57.200284+00:00,-0.070251,simulated
2025-12-08T19:02:57.205284+00:00,-0.234143,simulated
2025-12-08T19:02:57.210284+00:00,0.101596,simulated
2025-12-08T19:02:57.215284+00:00,-0.055227,simulated
2025-12-08T19:02:57.220284+00:00,0.243433,simulated
2025-12-08T19:02:57.225284+00:00,0.050658,simulated
2025-12-08T19:02:57.230284+00:00,0.159953,simulated
2025-12-08T19:02:57.235284+00:00,-0.254449,simulated
2025-12-08T19:02:57.240284+00:00,0.097459,simulated
2025-12-08T19:02:57.245284+00:00,-0.151550,simulated
2025-12-08T19:02:57.250284+00:00,-0.035042,simulated
2025-12-08T19:02:57.255284+00:00,0.011481,simulated
2025-12-08T19:02:57.260284+00:00,0.099897,simulated
2025-12-08T19:02:57.265284+00:00,0.019067,simulated
2025-12-08T19:02:57.270284+00:00,-0.089262,simulated
2025-12-08T19:02:57.275284+00:00,-0.016236,simulated
2025-12-08T19:02:57.280284+00:00,-0.150400,simulated
2025-12-08T19:02:57.285284+00:00,-0.070326,simulated
2025-12-08T19:02:57.290284+00:00,0.318785,simulated
2025-12-08T19:02:57.295284+00:00,-0.177045,simulated
2025-12-08T19:02:57.300284+00:00,-0.277515,simulated
